age,amount,authentication_information,avg_amount,avg_data,avg_rate,bidders,borrow_history,college,cumulative_amount_of_borrowing,degree_education,end_time,first_borrow_time,id,last_fuzhai,learn_form,male,max_borrow_amount,max_liabilities,max_overtime,normal_repay,overtime_less_15,overtime_more_15,progressBar,registerTime,state,succeed_borrow,succeed_repay,sum_of_to_pay,timeLimit,to_be_gather,to_be_repay,update_time,userId,userName,userRate,year_rate
25,2500,身份证认证|手机认证,4250.0,360.0,0.16999999999999998,3,1次流标，0次撤标，0次失败,无,8500.00,无,19天17时07分,2016/12/15,60906353,7400.26,无,男,6000.00,8206.44,-5.0,8,0,0,8%,2016/9/3,0.5,2,8,4592.459999999999,6 ,0.00,7400.26,2017-07-25,,pdu4861781184,D,22
35,789,,0,0,0,9,,无,,无,2017/7/23,,60523005,,无,男,,,,,,,100%,2015/11/6,1,,,,6 ,,,2017-07-25,,pdu13571171,C,20
27,11400,,0,0,0,146,,无,,无,2017/7/24,,60687610,,无,男,,,,,,,100%,2016/12/19,1,,,,12 ,,,2017-07-25,,pdu4453635337,C,20
22,3437,,0,0,0,7,,无,,无,2017/7/24,,60589677,,无,女,,,,,,,100%,2017/2/26,1,,,,12 ,,,2017-07-25,,pdu7071727105,B,18
33,6857,身份证认证|手机认证,7176.5,270.0,0.21000000000000002,4,0次流标，0次撤标，0次失败,无,14353.00,无,14天11时56分,2016/10/22,60863167,9057.13,无,女,8353.00,11093.18,0.0,10,0,0,40%,2016/10/22,0.5,2,10,9057.13,12 ,0.00,9057.13,2017-07-25,,pdu5337555465,C,20
35,850,身份证认证|手机认证,2136.3333333333335,360.0,0.22666666666666668,1,1次流标，0次撤标，0次失败,无,6409.00,无,19天22时49分,2016/11/22,60924128,5760.57,无,男,4409.00,6581.40,0.0,14,0,0,11%,2016/11/19,0.5,3,14,3536.62,6 ,0.00,5760.57,2017-07-25,,pdu6676063645,D,22
22,6240,,0,0,0,29,,无,,无,2017/7/24,,60553149,,无,女,,,,,,,100%,2017/4/4,1,,,,6 ,,,2017-07-25,,pdu8862216302,B,18
36,9200,,0,0,0,57,,无,,无,2017/7/24,,60577053,,无,女,,,,,,,100%,2016/1/6,1,,,,6 ,,,2017-07-25,,pdu1665567252,C,20
30,887,,0,0,0,6,,无,,无,2017/7/24,,60701853,,无,女,,,,,,,100%,2016/6/6,1,,,,6 ,,,2017-07-25,,pdu0718512616,C,20
28,1260,,0,0,0,4,,无,,无,2017/7/22,,60324332,,无,男,,,,,,,100%,2016/2/26,1,,,,6 ,,,2017-07-25,,pdu1586000575,C,20
30,2000,,0,0,0,7,,无,,无,2017/7/23,,60477897,,无,女,,,,,,,100%,2017/1/20,1,,,,12 ,,,2017-07-25,,pdu5858387175,C,20
24,5000,,0,0,0,29,,无,,无,2017/7/23,,60422397,,无,女,,,,,,,100%,2017/7/22,1,,,,12 ,,,2017-07-25,,pdu6841818133,C,20
24,3578,身份证认证|手机认证,3046.3,324.0,0.19199999999999998,1,0次流标，0次撤标，1次失败,无,34213.00,无,19天18时52分,2016/2/21,60914598,14829.75,无,女,7826.00,17360.92,1.0,69,7,0,55%,2016/2/21,0.5,11,76,9605.619999999999,6 ,0.00,14829.75,2017-07-25,,pdu8383710057,C,20
21,3114,身份证认证|手机认证,1885.0,36.2,0.13385000000000002,3,0次流标，0次撤标，0次失败,无,21850.00,无,14天13时37分,2016/12/20,60881093,7813.3,无,男,7000.00,9055.96,0.0,22,1,0,86%,2016/10/19,0.5,11,23,7813.299999999999,6 ,0.00,7813.30,2017-07-25,,pdu8130450654,C,20
37,5800,身份证认证|手机认证,2433.3333333333335,240.0,0.18666666666666668,21,1次流标，1次撤标，0次失败,无,7300.00,无,19天17时47分,2017/3/27,60909874,0,无,男,4500.00,5378.93,0.0,5,0,0,40%,2016/10/28,0.5,3,5,,6 ,0.00,0.00,2017-07-25,,pdu0855542762,D,22
27,2315,,0,0,0,10,,无,,无,2017/7/25,,60921564,,无,女,,,,,,,100%,2016/10/16,1,,,,12 ,,,2017-07-25,,pdu2657111548,C,20
23,3000,,0,0,0,40,,无,,无,2017/7/23,,60485783,,无,男,,,,,,,100%,2016/10/18,1,,,,12 ,,,2017-07-25,,pdu6401586034,B,18
23,4990,身份证认证|手机认证,1500.0,180.0,0.11,4,0次流标，0次撤标，0次失败,无,1500.00,无,19天10时38分,2017/4/11,60847255,581.16,无,女,1500.00,1754.12,5.0,3,1,0,54%,2017/4/11,0.5,1,4,581.16,6 ,0.00,581.16,2017-07-25,,pdu7717817123,C,20
38,3400,,0,0,0,42,,无,,无,2017/7/23,,60391314,,无,女,,,,,,,100%,2016/12/11,1,,,,6 ,,,2017-07-25,,pdu6738603722,C,20
44,11900,,0,0,0,26,,无,,无,2017/7/24,,60611305,,无,女,,,,,,,100%,2016/1/28,1,,,,6 ,,,2017-07-25,,pdu4411873081,B,18
30,2269,,0,0,0,20,,无,,无,2017/7/23,,60489288,,无,男,,,,,,,100%,2017/3/10,1,,,,6 ,,,2017-07-25,,pdu0843128012,C,20
41,8345,身份证认证|手机认证,2743.0,300.0,0.18333333333333335,22,0次流标，1次撤标，0次失败,无,8229.00,无,19天07时14分,2016/10/28,60796890,5845.8,无,男,6462.00,8127.45,-1.0,15,0,0,73%,2016/10/27,0.5,3,15,4031.4,6 ,0.00,5845.80,2017-07-25,,pdu7110167108,B,18
34,13070,,0,0,0,74,,无,,无,2017/7/25,,60660719,,无,女,,,,,,,100%,2016/8/23,1,,,,6 ,,,2017-07-25,,pdu4181763133,B,18
33,26185,学历认证|身份证认证|手机认证,9500.0,315.0,0.2,89,0次流标，0次撤标，0次失败,西北农林科技大学,19000.00,本科,14天08时40分,2016/6/29,60810765,9488.79,普通,男,11500.00,12651.72,0.0,12,0,0,46%,2016/6/27,0.5,2,12,6325.859999999999,12 ,0.00,9488.79,2017-07-25,,pdu6746222273,B,18
49,6100,身份证认证|手机认证,0,0,0,21,0次流标，1次撤标，0次失败,无,0.00,无,2天05时51分,,59380794,,无,男,0.00,0.00,,0,0,0,37%,2017/7/16,0.5,0,0,,6 ,0.00,0.00,2017-07-25,,pdu4562266041,F,22
28,1888,,0,0,0,8,,无,,无,2017/7/24,,60707085,,无,女,,,,,,,100%,2016/10/7,1,,,,12 ,,,2017-07-25,,pdu7276814112,C,20
30,4000,,0,0,0,34,,无,,无,2017/7/24,,60584448,,无,女,,,,,,,100%,2016/1/11,1,,,,12 ,,,2017-07-25,,pdu0607301855,B,18
31,2363,,0,0,0,10,,无,,无,2017/7/23,,60505073,,无,男,,,,,,,100%,2017/2/15,1,,,,6 ,,,2017-07-25,,pdu7773524761,C,20
21,2358,身份证认证|手机认证,1000.0,360.0,0.12,4,0次流标，0次撤标，0次失败,无,1000.00,无,14天14时06分,2017/6/14,60885085,1013.4,无,女,1000.00,1114.74,,2,0,0,89%,2017/6/14,0.5,1,2,506.70000000000005,6 ,0.00,1013.40,2017-07-25,,pdu4381466186,C,20
25,1500,身份证认证|手机认证,1350.0,191.25,0.23812500000000003,2,1次流标，0次撤标，0次失败,无,10800.00,无,19天16时49分,2016/6/2,60904830,5837.04,无,男,2000.00,5963.41,1.0,19,2,0,10%,2016/1/14,0.5,8,21,5258.04,6 ,0.00,5837.04,2017-07-25,,pdu2805883336,D,22
34,6079,身份证认证|手机认证,5400.0,180.0,0.11,3,1次流标，0次撤标，0次失败,无,5400.00,无,14天23时30分,2017/2/22,60926032,1999.86,无,女,5400.00,5963.34,,4,0,0,35%,2015/11/20,0.5,1,4,993.89,6 ,0.00,1998.35,2017-07-25,,pdu2318561567,C,20
27,14200,,0,0,0,61,,无,,无,2017/7/24,,60487019,,无,男,,,,,,,100%,2017/7/22,1,,,,12 ,,,2017-07-25,,pdu1881635842,B,18
28,5476,身份证认证|手机认证,1907.3,196.8,0.16992000000000002,10,1次流标，0次撤标，0次失败,无,24673.00,无,14天16时46分,2016/10/17,60904157,11276.95,无,男,4300.00,13999.28,0.0,40,0,0,47%,2016/10/16,0.5,12,40,9868.77,12 ,0.00,11276.95,2017-07-25,,pdu6337288781,C,20
45,11900,,0,0,0,33,,无,,无,2017/7/24,,60560386,,无,男,,,,,,,100%,2017/1/1,1,,,,12 ,,,2017-07-25,,pdu5574603345,B,18
23,3311,,0,0,0,11,,无,,无,2017/7/24,,60564819,,无,女,,,,,,,100%,2017/3/8,1,,,,12 ,,,2017-07-25,,pdu2875543768,B,18
28,11900,,0,0,0,21,,无,,无,2017/7/24,,60585907,,无,男,,,,,,,100%,2015/10/9,1,,,,12 ,,,2017-07-25,,pdu83205388,B,18
29,3187,,0,0,0,6,,无,,无,2017/7/24,,60625563,,无,男,,,,,,,100%,2017/2/27,1,,,,6 ,,,2017-07-25,,pdu4100612353,B,18
24,3951,身份证认证|手机认证,2679.0,360.0,0.18000000000000002,9,0次流标，0次撤标，0次失败,无,10716.00,无,14天17时12分,2017/1/4,60907146,8876.65,无,男,3700.00,10012.11,0.0,11,0,0,66%,2017/1/4,0.5,4,11,6034.679999999999,12 ,0.00,8876.65,2017-07-25,,pdu1705362176,C,20
36,3310,,0,0,0,7,,无,,无,2017/7/24,,60662823,,无,女,,,,,,,100%,2016/11/20,1,,,,6 ,,,2017-07-25,,pdu6533700384,B,18
24,5088,,0,0,0,29,,无,,无,2017/7/23,,60411884,,无,女,,,,,,,100%,2016/2/18,1,,,,6 ,,,2017-07-25,,pdu8158816565,C,20
29,1999,身份证认证|手机认证,3207.3333333333335,220.0,0.231,12,2次流标，0次撤标，0次失败,无,27666.00,无,14天09时36分,2015/7/16,60832796,6296.84,无,男,6828.00,9456.31,1.0,43,7,0,21%,2015/7/16,0.5,9,50,6296.84,12 ,0.00,6296.84,2017-07-25,,pdu06157700,E,22
25,4747,,0,0,0,55,,无,,无,2017/7/24,,60694972,,无,男,,,,,,,100%,2016/8/18,1,,,,6 ,,,2017-07-25,,pdu1634506474,C,20
26,15000,,0,0,0,101,,无,,无,2017/7/24,,60407490,,无,女,,,,,,,100%,2017/7/22,1,,,,12 ,,,2017-07-25,,pdu1034462733,C,20
30,8100,身份证认证|手机认证,5500.0,270.0,0.215,43,1次流标，0次撤标，0次失败,无,11000.00,无,14天12时13分,2016/4/19,60866815,0,无,女,7500.00,7929.90,0.0,11,0,0,75%,2016/4/19,0.5,2,11,,6 ,0.00,0.00,2017-07-25,,pdu4630036466,C,20
29,8700,身份证认证|手机认证,1435.0,234.0,0.20400000000000001,34,0次流标，0次撤标，0次失败,无,19350.00,无,19天07时51分,2016/5/24,60806355,4764.13,无,男,5000.00,11544.86,0.0,73,0,0,52%,2016/5/23,0.5,11,73,4411.09,6 ,0.00,4764.13,2017-07-25,,pdu1578440327,C,20
22,1505,,0,0,0,5,,无,,无,2017/7/24,,60702627,,无,男,,,,,,,100%,2016/11/12,1,,,,6 ,,,2017-07-25,,pdu8470340011,C,20
30,4000,,0,0,0,23,,无,,无,2017/7/24,,60688163,,无,女,,,,,,,100%,2016/8/15,1,,,,12 ,,,2017-07-25,,pdu5734101421,B,18
29,3659,身份证认证|手机认证,1525.0,66.0,0.1124,4,0次流标，0次撤标，0次失败,无,3050.00,无,19天21时15分,2017/5/16,60921026,1472.26,无,男,2500.00,2766.78,0.0,3,0,0,10%,2017/5/16,0.5,2,3,1472.26,6 ,0.00,1472.26,2017-07-25,,pdu4514858562,D,22
27,7800,身份证认证|手机认证,2163.5,270.0,0.165,0,0次流标，1次撤标，0次失败,无,4327.00,无,2017/7/15,2017/2/25,58934551,0,无,女,3327.00,4300.71,1.0,4,1,0,13%,2017/2/9,0,2,5,,12 ,0.00,0.00,2017-07-25,,pdu2268504462,C,20
27,3500,,0,0,0,34,,无,,无,2017/7/24,,60675007,,无,男,,,,,,,100%,2017/7/3,1,,,,12 ,,,2017-07-25,,pdu7700856533,B,18
25,27786,学历认证|身份证认证|手机认证,4028.8333333333335,240.0,0.20333333333333334,0,0次流标，1次撤标，0次失败,安徽警官职业学院,24173.00,专科,2017/7/24,2016/4/9,59795644,7189.14,普通,男,5000.00,11669.90,1.0,34,2,0,11%,2016/3/22,0,6,37,7189.140000000001,24 ,0.00,7189.14,2017-07-25,,pdu6312066014,B,18
27,3500,身份证认证|手机认证,2700.0,240.0,0.16666666666666666,8,0次流标，0次撤标，0次失败,无,8100.00,无,14天12时42分,2016/12/14,60871999,4399.05,无,女,4900.00,6100.34,0.0,11,0,0,84%,2016/12/14,0.5,3,11,4399.050000000001,6 ,0.00,4399.05,2017-07-25,,pdu2086512314,C,20
45,20000,,0,0,0,197,,无,,无,2017/7/23,,60245285,,无,女,,,,,,,100%,2016/1/17,1,,,,12 ,,,2017-07-25,,pdu2052857782,B,18
24,3923,,0,0,0,14,,无,,无,2017/7/24,,60671038,,无,女,,,,,,,100%,2016/12/7,1,,,,12 ,,,2017-07-25,,pdu4144807832,B,18
23,12080,学历认证|身份证认证|手机认证,11222.857142857143,249.42857142857142,0.1492,0,1次流标，3次撤标，0次失败,江苏理工学院,78560.00,本科,2017/7/18,2017/2/16,59415021,37863.01,自考,男,40000.00,56076.83,0.0,13,1,0,70%,2016/12/31,0,7,14,11956.740000000002,12 ,0.00,37863.01,2017-07-25,,pdu2841331402,B,18
31,3000,身份证认证|手机认证,1859.2,252.0,0.188,4,0次流标，0次撤标，0次失败,无,9296.00,无,19天18时58分,2017/4/3,60914862,1976.96,无,男,3000.00,6503.02,0.0,9,0,0,71%,2017/3/20,0.5,5,9,1235.6,12 ,0.00,1976.96,2017-07-25,,pdu7128687286,C,20
28,2716,,0,0,0,12,,无,,无,2017/7/24,,60678970,,无,男,,,,,,,100%,2016/1/23,1,,,,6 ,,,2017-07-25,,pdu1823055361,C,20
26,2700,,0,0,0,16,,无,,无,2017/7/24,,60634880,,无,女,,,,,,,100%,2016/9/28,1,,,,6 ,,,2017-07-25,,pdu1506460003,B,18
31,3900,,0,0,0,22,,无,,无,2017/7/24,,60438566,,无,女,,,,,,,100%,2016/10/20,1,,,,12 ,,,2017-07-25,,pdu2376553117,B,18
45,11900,身份证认证|手机认证,0,0,0,13,3次流标，1次撤标，0次失败,无,0.00,无,9天09时21分,,60828964,,无,男,0.00,0.00,,0,0,0,50%,2016/3/4,0.5,0,0,,6 ,0.00,0.00,2017-07-25,,pdu4046753701,B,18
24,5000,,0,0,0,31,,无,,无,2017/7/24,,60699894,,无,男,,,,,,,100%,2017/3/14,1,,,,6 ,,,2017-07-25,,pdu6612846256,B,18
23,13000,学历认证|身份证认证|手机认证,0,0,0,57,1次流标，0次撤标，0次失败,辽宁理工职业学院,0.00,专科,17天14时38分,,60490454,,普通,男,0.00,0.00,,0,0,0,76%,2017/7/22,0.5,0,0,,12 ,0.00,0.00,2017-07-25,,pdu0051347376,C,20
24,4916,,0,0,0,26,,无,,无,2017/7/24,,60704232,,无,男,,,,,,,100%,2015/10/31,1,,,,6 ,,,2017-07-25,,pdu24473431,C,20
24,6736,身份证认证|手机认证,3585.0,360.0,0.15,3,0次流标，0次撤标，0次失败,无,7170.00,无,14天13时19分,2017/1/6,60878325,4700.67,无,女,4900.00,6738.84,0.0,9,0,0,40%,2017/1/6,0.5,2,9,4076.3399999999997,6 ,0.00,4700.67,2017-07-25,,pdu5252834541,C,20
22,2549,学籍认证|身份证认证|手机认证,2333.3333333333335,360.0,0.22666666666666666,0,3次流标，1次撤标，0次失败,无,7000.00,无,2017/7/15,2015/12/26,58050430,3708.48,无,男,3000.00,3708.48,0.0,18,6,0,2%,2015/12/26,0,3,25,1854.24,12 ,0.00,3708.48,2017-07-25,,pdu1430502128,F,22
28,2000,,0,0,0,16,,无,,无,2017/7/23,,60506936,,无,男,,,,,,,100%,2016/12/13,1,,,,12 ,,,2017-07-25,,pdu2337776285,C,20
26,10205,身份证认证|手机认证,3890.5,270.0,0.165,11,0次流标，0次撤标，0次失败,无,7781.00,无,19天06时25分,2016/9/27,60785238,1342.41,无,男,4781.00,5983.30,-2.0,15,0,0,37%,2016/9/27,0.5,2,15,1342.41,12 ,0.00,1342.41,2017-07-25,,pdu1383581185,C,20
27,3228,身份证认证|手机认证,2444.4285714285716,231.42857142857142,0.19000000000000003,10,0次流标，0次撤标，0次失败,无,17111.00,无,19天19时44分,2016/10/9,60917280,8383.67,无,男,4385.00,10930.52,-1.0,29,0,0,17%,2015/12/29,0.5,7,29,8383.67,6 ,0.00,8383.67,2017-07-25,,pdu6876280387,D,22
32,1738,,0,0,0,9,,无,,无,2017/7/24,,60680853,,无,女,,,,,,,100%,2016/12/21,1,,,,12 ,,,2017-07-25,,pdu0287368246,C,20
39,9584,身份证认证|手机认证,4533.5,270.0,0.16,7,0次流标，0次撤标，0次失败,无,9067.00,无,14天16时28分,2016/11/22,60902649,5727.36,无,女,6867.00,8591.04,-4.0,10,0,0,47%,2016/10/21,0.5,2,10,5727.36,6 ,0.00,5727.36,2017-07-25,,pdu0781804523,B,18
41,5700,,0,0,0,14,,无,,无,2017/7/24,,60617031,,无,女,,,,,,,100%,2016/12/20,1,,,,12 ,,,2017-07-25,,pdu0001243545,B,18
32,3203,身份证认证|手机认证,6000.0,180.0,0.1425,1,0次流标，1次撤标，0次失败,无,12000.00,无,14天14时07分,2016/7/16,60885189,6582.15,无,女,7500.00,7909.33,1.0,3,4,0,62%,2016/7/15,0.5,2,7,5265.72,6 ,0.00,6582.15,2017-07-25,,pdu5242570721,C,20
30,5500,身份证认证|手机认证,10000.0,360.0,0.12,0,0次流标，2次撤标，0次失败,无,10000.00,无,2017/7/16,2017/6/30,59022285,3787.24,无,男,10000.00,11361.72,,8,0,0,41%,2016/11/12,0,1,8,,6 ,0.00,3787.24,2017-07-25,,pdu8621864652,C,20
36,1832,,0,0,0,8,,无,,无,2017/7/24,,60668079,,无,女,,,,,,,100%,2015/4/24,1,,,,6 ,,,2017-07-25,,pdu30616203,C,20
27,5832,身份证认证|手机认证,4694.5,292.5,0.17,8,0次流标，0次撤标，0次失败,无,18778.00,无,19天05时03分,2016/6/27,60767127,10698.44,无,女,8244.00,14797.00,0.0,21,0,0,62%,2016/6/26,0.5,4,21,7675.24,12 ,0.00,10698.44,2017-07-25,,pdu0685847785,C,20
26,3094,,0,0,0,7,,无,,无,2017/7/24,,60707878,,无,女,,,,,,,100%,2016/12/19,1,,,,12 ,,,2017-07-25,,pdu2466668818,B,18
30,3586,身份证认证|手机认证,5607.0,270.0,0.21000000000000002,4,0次流标，0次撤标，0次失败,无,11214.00,无,14天11时43分,2017/1/15,60860282,4675.02,无,男,6800.00,7637.28,4.0,6,1,0,75%,2017/1/15,0.5,2,7,4675.0199999999995,12 ,0.00,4675.02,2017-07-25,,pdu1547722202,C,20
24,3000,,0,0,0,44,,无,,无,2017/7/23,,60400545,,无,女,,,,,,,100%,2016/12/20,1,,,,12 ,,,2017-07-25,,pdu0445208127,B,18
24,12000,,0,0,0,95,,无,,无,2017/7/23,,60206992,,无,女,,,,,,,100%,2017/7/21,1,,,,12 ,,,2017-07-25,,pdu0664825820,B,18
30,10700,身份证认证|手机认证,2000.0,180.0,0.11,7,0次流标，0次撤标，0次失败,无,2000.00,无,19天01时05分,2016/9/12,60717696,0,无,女,2000.00,2345.23,0.0,5,1,0,33%,2016/9/11,0.5,1,6,,12 ,0.00,0.00,2017-07-25,,pdu7570480170,C,20
25,3500,身份证认证|手机认证,1832.6666666666667,137.33333333333334,0.1658,10,0次流标，0次撤标，0次失败,无,10996.00,无,19天14时22分,2017/3/7,60887503,5719.59,无,女,3000.00,6328.38,1.0,8,3,0,79%,2017/3/7,0.5,6,11,5196.0,12 ,0.00,5719.59,2017-07-25,,pdu2606554428,A,16
30,15000,学历认证|身份证认证|手机认证,0,0,0,42,0次流标，0次撤标，0次失败,常熟理工学院,0.00,本科,19天06时02分,,60779959,,普通,男,0.00,0.00,,0,0,0,44%,2017/7/23,0.5,0,0,,6 ,0.00,0.00,2017-07-25,,pdu2805028626,C,20
35,3663,,0,0,0,22,,无,,无,2017/7/24,,60468473,,无,女,,,,,,,100%,2017/5/20,1,,,,6 ,,,2017-07-25,,pdu5646613214,B,18
32,1657,,0,0,0,12,,无,,无,2017/7/24,,60699531,,无,男,,,,,,,100%,2016/10/8,1,,,,6 ,,,2017-07-25,,pdu2213303633,C,20
34,3848,,0,0,0,15,,无,,无,2017/7/24,,60655078,,无,女,,,,,,,100%,2017/2/19,1,,,,12 ,,,2017-07-25,,pdu6205107310,B,18
32,5472,,0,0,0,31,,无,,无,2017/7/25,,60856086,,无,女,,,,,,,100%,2017/6/2,1,,,,12 ,,,2017-07-25,,pdu8268222665,C,20
31,5000,,0,0,0,59,,无,,无,2017/7/24,,60572348,,无,男,,,,,,,100%,2016/8/27,1,,,,6 ,,,2017-07-25,,pdu2321722823,B,18
41,14500,,0,0,0,67,,无,,无,2017/7/24,,60685038,,无,男,,,,,,,100%,2015/8/19,1,,,,12 ,,,2017-07-25,,pdu68346822,C,20
27,37000,学历认证|身份证认证|手机认证,3404.5,306.0,0.18299999999999997,38,0次流标，0次撤标，0次失败,四川商务职业学院,34045.00,专科,13天10时37分,2016/4/19,60639134,16083.89,普通,男,6000.00,17146.11,-1.0,66,0,0,28%,2016/4/19,0.5,10,66,14213.4,12 ,0.00,16083.89,2017-07-25,,pdu4375756310,B,18
30,2000,,0,0,0,11,,无,,无,2017/7/24,,60691418,,无,男,,,,,,,100%,2016/5/1,1,,,,6 ,,,2017-07-25,,pdu7074587501,C,20
22,1193,身份证认证|手机认证,1648.375,135.0,0.23562500000000003,3,0次流标，0次撤标，2次失败,无,13187.00,无,19天16时09分,2015/12/14,60900857,5653.02,无,男,3500.00,6874.54,,13,4,0,21%,2015/10/29,0.5,8,17,5653.02,6 ,0.00,5653.02,2017-07-25,,pdu51315171,D,22
38,558,,0,0,0,11,,无,,无,2017/7/25,,60197159,,无,男,,,,,,,100%,2017/4/6,1,,,,12 ,,,2017-07-25,,pdu6276153375,F,22
31,4000,身份证认证|手机认证,4625.0,251.25,0.20999999999999996,3,0次流标，0次撤标，0次失败,无,37000.00,无,14天11时52分,2016/4/7,60862502,14342.37,无,女,6000.00,16102.60,1.0,45,1,0,67%,2016/4/7,0.5,8,46,12981.42,6 ,0.00,14342.37,2017-07-25,,pdu7267241265,C,20
27,6094,身份证认证|手机认证,2600.0,360.0,0.16,0,0次流标，1次撤标，0次失败,无,5200.00,无,2017/7/22,2017/2/19,60320979,4380.75,无,男,3200.00,5378.31,0.0,7,0,0,46%,2017/2/19,0,2,7,2992.6799999999994,6 ,0.00,4380.75,2017-07-25,,pdu6553048724,B,18
30,5688,,0,0,0,42,,无,,无,2017/7/24,,60604974,,无,男,,,,,,,100%,2016/11/3,1,,,,12 ,,,2017-07-25,,pdu8116217665,C,20
35,3594,身份证认证|手机认证,2893.5,264.6,0.19495,1,1次流标，0次撤标，0次失败,无,28935.00,无,14天15时09分,2015/10/28,60893977,8819.53,无,女,5565.00,14280.11,4.0,49,11,0,55%,2015/10/28,0.5,10,60,6675.920000000001,12 ,0.00,8819.53,2017-07-25,,pdu58042110,C,20
32,2410,,0,0,0,15,,无,,无,2017/7/24,,60690868,,无,女,,,,,,,100%,2017/3/21,1,,,,12 ,,,2017-07-25,,pdu2807831807,C,20
28,5000,,0,0,0,33,,无,,无,2017/7/24,,60425015,,无,男,,,,,,,100%,2016/1/29,1,,,,6 ,,,2017-07-25,,pdu1857808766,B,18
24,10340,,0,0,0,50,,无,,无,2017/7/24,,60433324,,无,女,,,,,,,100%,2017/2/17,1,,,,12 ,,,2017-07-25,,pdu4726220243,B,18
23,2500,,0,0,0,14,,无,,无,2017/7/23,,60480043,,无,男,,,,,,,100%,2017/5/2,1,,,,6 ,,,2017-07-25,,pdu8338025073,C,20
29,18000,学历认证|身份证认证|户籍认证|手机认证|人行征信认证,2723.7,166.2,0.19201,25,9次流标，3次撤标，0次失败,江南大学,81237.00,本科,14天13时32分,2015/1/18,60880572,21019.4,普通,男,15000.00,22405.69,1.0,103,33,0,25%,2014/8/11,0.5,22,137,21019.399999999998,12 ,0.00,21019.40,2017-07-25,,gylsb,C,20
31,7100,,0,0,0,23,,无,,无,2017/7/24,,60430373,,无,女,,,,,,,100%,2017/4/14,1,,,,6 ,,,2017-07-25,,pdu3187503088,B,18
27,4000,,0,0,0,34,,无,,无,2017/7/24,,60566256,,无,女,,,,,,,100%,2016/4/6,1,,,,12 ,,,2017-07-25,,pdu1183744206,B,18
32,1731,,0,0,0,14,,无,,无,2017/7/24,,60709590,,无,女,,,,,,,100%,2016/3/23,1,,,,12 ,,,2017-07-25,,pdu3543870278,C,20
