age,amount,authentication_information,avg_amount,avg_data,avg_rate,bidders,borrow_history,college,cumulative_amount_of_borrowing,degree_education,end_time,first_borrow_time,id,last_fuzhai,learn_form,male,max_borrow_amount,max_liabilities,max_overtime,normal_repay,overtime_less_15,overtime_more_15,progressBar,registerTime,state,succeed_borrow,succeed_repay,sum_of_to_pay,timeLimit,to_be_gather,to_be_repay,update_time,userId,userName,userRate,year_rate
27,3200,学历认证|身份证认证|手机认证,3426.6,216.0,0.22800000000000004,7,0次流标，1次撤标，0次失败,电子科技大学,17133.00,专科,14天12时01分,2016/11/9,64384007,9334.38,网络教育,男,7100.00,10289.32,4.0,12,4,0,10%,2016/11/7,0.5,5,16,7836.49,6 ,0.00,9334.38,2017-08-11,,pdu3530655313,C,20
25,2000,身份证认证|手机认证,3030.5,360.0,0.19,8,0次流标，0次撤标，0次失败,无,12122.00,无,19天10时52分,2017/4/5,64367455,9608.78,无,女,5500.00,10615.76,0.0,14,0,0,25%,2017/4/5,0.5,4,14,7025.640000000001,6 ,0.00,9608.78,2017-08-11,,pdu6585455070,A,16
18,805,身份证认证|手机认证,2019.6666666666667,240.0,0.20333333333333334,2,0次流标，1次撤标，0次失败,无,6059.00,无,19天13时36分,2017/4/7,64403742,3794.92,无,男,3000.00,4828.24,0.0,8,0,0,4%,2016/5/25,0.5,3,8,3149.0199999999995,6 ,0.00,3794.92,2017-08-11,,pdu5633501107,C,20
32,2060,身份证认证|手机认证,1798.1666666666667,210.0,0.19333333333333336,0,0次流标，0次撤标，0次失败,无,10789.00,无,14天18时09分,2017/1/14,64439905,6753.83,无,男,3247.00,7326.99,4.0,8,3,0,0%,2017/1/13,0.5,6,11,5895.280000000001,6 ,0.00,6753.83,2017-08-11,,pdu4647846427,C,20
35,2305,身份证认证|手机认证,3111.3,252.0,0.20400000000000001,0,2次流标，4次撤标，0次失败,无,39891.00,无,14天12时41分,2015/7/28,64392368,12656.64,无,男,5273.00,15196.42,1.0,68,4,0,0%,2015/2/4,0.5,12,72,8328.02,6 ,0.00,12656.64,2017-08-11,,pdu28678886,C,20
28,3627,身份证认证|手机认证,7561.5,360.0,0.21000000000000002,0,0次流标，0次撤标，0次失败,无,15123.00,无,14天16时15分,2016/10/19,64429510,10828.89,无,女,7923.00,11502.76,0.0,8,1,0,0%,2016/10/18,0.5,2,9,5751.380000000001,6 ,0.00,10828.89,2017-08-11,,pdu2608663331,C,20
31,1613,身份证认证|手机认证,4429.5,315.0,0.18250000000000002,7,0次流标，0次撤标，0次失败,无,17718.00,无,19天09时19分,2016/10/23,64346910,11880.75,无,女,6918.00,13794.36,0.0,13,0,0,27%,2016/10/19,0.5,4,13,7636.620000000001,6 ,0.00,11880.75,2017-08-11,,pdu2576001847,B,18
32,14000,学历认证|身份证认证|手机认证|人行征信认证,4065.6666666666665,240.0,0.19999999999999998,43,0次流标，1次撤标，0次失败,湖北工业大学,12197.00,专科,14天06时01分,2016/10/21,64301362,3242.35,成人,女,7100.00,9491.39,0.0,18,0,0,32%,2016/10/20,0.5,3,18,1680.0900000000001,12 ,0.00,3242.35,2017-08-11,,pdu1378681134,B,18
25,824,学籍认证|身份证认证|手机认证,1242.2,270.0,0.192,2,0次流标，0次撤标，0次失败,无,6211.00,无,14天15时58分,2016/11/15,64427061,3483.16,无,男,2000.00,4285.60,0.0,22,0,0,8%,2016/11/15,0.5,5,22,2543.49,12 ,0.00,3483.16,2017-08-11,,pdu0242714350,C,20
27,4401,身份证认证|手机认证,2721.0,216.0,0.184,0,0次流标，0次撤标，0次失败,无,13605.00,无,14天12时17分,2016/12/5,64387485,8088.46,无,女,4485.00,9602.64,1.0,14,1,0,0%,2016/12/3,0.5,5,15,7908.41,6 ,0.00,8088.46,2017-08-11,,pdu4675304760,C,20
33,7400,身份证认证|手机认证,0,0,0,2,1次流标，0次撤标，0次失败,无,0.00,无,9天10时45分,,64365849,,无,男,0.00,0.00,,0,0,0,1%,2016/9/21,0.5,0,0,,12 ,0.00,0.00,2017-08-11,,pdu2282480678,A,16
35,3132,学历认证|身份证认证|手机认证,1624.6,198.0,0.16199999999999998,14,0次流标，1次撤标，0次失败,上海第二医科大学,22942.00,专科,19天14时16分,2016/8/8,64411266,9080.69,普通,女,3260.00,9458.69,1.0,61,2,0,40%,2015/3/10,0.5,14,63,9080.69,6 ,0.00,9080.69,2017-08-11,,pdu32817157,A,16
37,1000,身份证认证|手机认证,4200.0,360.0,0.16199999999999998,5,0次流标，0次撤标，0次失败,无,50907.00,无,19天10时37分,2015/11/6,64364230,16233.44,无,女,15000.00,16331.52,-1.0,106,0,0,29%,2015/11/5,0.5,14,106,8797.2,12 ,0.00,16233.44,2017-08-11,,pdu53037800,A,16
25,1300,学历认证|身份证认证|手机认证,1415.3,198.0,0.17799999999999996,4,0次流标，0次撤标，0次失败,山东省经济管理干部学院,21153.00,专科,19天12时34分,2016/10/19,64390981,9689.91,普通,女,3000.00,10530.33,1.0,48,1,0,13%,2016/5/29,0.5,14,49,7464.370000000001,6 ,0.00,9689.91,2017-08-11,,pdu8300276723,B,18
34,3064,身份证认证|手机认证,2730.0,180.0,0.2025,8,0次流标，0次撤标，0次失败,无,10920.00,无,19天15时41分,2017/2/12,64424442,4107.97,无,男,3449.00,6322.27,0.0,11,0,0,11%,2016/5/5,0.5,4,11,3499.1500000000005,6 ,0.00,4107.97,2017-08-11,,pdu6417372336,D,22
23,700,身份证认证|手机认证,1425.0,360.0,0.265,5,0次流标，0次撤标，0次失败,无,5700.00,无,19天16时07分,2017/2/8,64428222,4578.73,无,男,2500.00,4733.13,0.0,11,0,0,45%,2017/1/30,0.5,4,11,3256.6799999999994,12 ,0.00,4578.73,2017-08-11,,pdu7430817570,D,22
29,4653,身份证认证|手机认证,4555.2,324.0,0.23600000000000004,0,0次流标，1次撤标，0次失败,无,22776.00,无,2017/7/18,2016/3/15,59491982,9209.4,无,男,8371.00,9209.40,-3.0,31,0,0,50%,2016/3/15,0,5,31,4604.7,12 ,0.00,9209.40,2017-08-11,,pdu2114148721,B,18
24,3746,身份证认证|手机认证|人行征信认证,1767.4,126.0,0.16399999999999998,12,1次流标，0次撤标，0次失败,无,8837.00,无,19天23时02分,2017/1/23,64459112,3715.52,无,男,3585.00,5763.70,-1.0,15,0,0,20%,2015/12/4,0.5,5,15,2494.1699999999996,6 ,0.00,3715.52,2017-08-11,,pdu8718845504,D,22
32,4453,学历认证|身份证认证|手机认证,6248.25,315.0,0.21500000000000002,0,0次流标，0次撤标，0次失败,宁夏大学,24993.00,专升本,14天17时19分,2016/2/3,64437579,7548.02,成人,男,10234.00,12744.06,1.0,19,10,0,0%,2016/2/2,0.5,4,29,6846.04,6 ,0.00,7548.02,2017-08-11,,pdu7832474842,C,20
23,5000,,0,0,0,56,,无,,无,2017/8/10,,64200824,,无,男,,,,,,,100%,2017/8/5,1,,,,3 ,,,2017-08-11,,pdu3211054644,AA,10
20,10000,身份证认证|手机认证,1600.0,360.0,0.12,5,0次流标，0次撤标，0次失败,无,1600.00,无,14天13时13分,2017/1/26,64399035,958.5,无,男,1600.00,1917.00,0.0,6,0,0,4%,2015/9/4,0.5,1,6,958.5,6 ,0.00,958.50,2017-08-11,,rong3422651,C,20
52,12542,,0,0,0,55,,无,,无,2017/8/10,,64246893,,无,男,,,,,,,100%,2015/12/15,1,,,,12 ,,,2017-08-11,,pdu3238255872,B,18
38,1433,身份证认证|手机认证,4000.0,360.0,0.12,3,0次流标，0次撤标，0次失败,无,4000.00,无,19天12时47分,2017/6/5,64393878,3920.5,无,男,4000.00,4704.60,0.0,2,0,0,8%,2017/5/6,0.5,1,2,2352.3,12 ,0.00,3920.50,2017-08-11,,pdu2774528587,D,22
39,6486,身份证认证|手机认证,3123.0,360.0,0.19333333333333333,1,0次流标，0次撤标，0次失败,无,18738.00,无,14天16时32分,2016/9/18,64431681,9673.93,无,女,5000.00,13523.04,-1.0,28,1,0,0%,2016/9/18,0.5,6,29,6795.75,12 ,0.00,9673.93,2017-08-11,,pdu6631730026,B,18
51,2781,身份证认证|手机认证,4085.0,330.0,0.19500000000000003,2,0次流标，0次撤标，0次失败,无,24510.00,无,19天17时10分,2016/5/20,64436419,12055.35,无,男,5021.00,15128.43,0.0,40,0,0,1%,2016/5/20,0.5,6,40,9424.49,12 ,0.00,12055.35,2017-08-11,,pdu5820764536,D,22
25,4849,身份证认证|手机认证,3232.0,360.0,0.18333333333333335,18,0次流标，1次撤标，0次失败,无,19392.00,无,14天05时04分,2016/10/8,64287789,13718.7,无,女,4597.00,15536.18,0.0,28,0,0,65%,2016/10/1,0.5,6,28,9878.92,12 ,0.00,13718.70,2017-08-11,,pdu7513765442,B,18
25,3649,身份证认证|手机认证,1700.0,202.5,0.2075,11,0次流标，0次撤标，0次失败,无,6800.00,无,17天03时56分,2017/4/5,63836133,4539.7,无,女,3400.00,5411.54,0.0,10,0,0,14%,2017/3/28,0.5,4,10,3266.8200000000006,12 ,0.00,4539.70,2017-08-11,,pdu3880260306,C,20
37,10000,身份证认证|手机认证,0,0,0,0,1次流标，1次撤标，0次失败,无,0.00,无,2017/8/8,,63777809,,无,男,0.00,0.00,,0,0,0,5%,2015/9/26,0,0,0,,12 ,0.00,0.00,2017-08-11,,pdu10533074,AA,12
45,7206,身份证认证|手机认证,5849.714285714285,287.14285714285717,0.19428571428571426,1,0次流标，1次撤标，0次失败,无,40948.00,无,14天20时48分,2014/9/28,64453773,7161.03,无,男,11015.00,12309.52,1.0,45,1,0,0%,2014/9/28,0.5,7,46,5291.24,6 ,0.00,7161.03,2017-08-11,,yinshungang,C,20
33,6000,身份证认证|手机认证,2700.0,360.0,0.12,1,0次流标，0次撤标，0次失败,无,2700.00,无,14天16时01分,2016/12/29,64427495,1347.95,无,女,2700.00,3235.08,0.0,7,0,0,0%,2016/10/29,0.5,1,7,1347.9499999999998,12 ,0.00,1347.95,2017-08-11,,pdu6271133474,C,20
23,15233,身份证认证|手机认证|人行征信认证,2250.0,270.0,0.19,7,1次流标，0次撤标，0次失败,无,4500.00,无,19天11时58分,2016/7/27,64383747,789.84,无,女,3000.00,3334.80,0.0,15,0,0,2%,2015/9/4,0.5,2,15,789.8399999999999,6 ,0.00,789.84,2017-08-11,,pdu63473417,B,18
20,2899,身份证认证|手机认证,1683.0,164.0,0.16826666666666668,0,0次流标，4次撤标，0次失败,无,5049.00,无,2017/7/15,2017/4/30,58918611,4617.12,无,男,2749.00,4617.12,0.0,4,0,0,7%,2017/4/30,0,3,4,2908.5600000000004,12 ,0.00,4617.12,2017-08-11,,pdu3134337082,E,22
33,7660,,0,0,0,87,,无,,无,2017/8/11,,64443223,,无,男,,,,,,,100%,2017/1/10,1,,,,6 ,,,2017-08-11,,pdu4265156442,C,20
22,1000,身份证认证|手机认证,1100.0,180.0,0.155,0,0次流标，1次撤标，0次失败,无,2200.00,无,14天17时02分,2017/5/8,64435665,1613.1,无,男,1500.00,1743.48,0.0,3,0,0,0%,2017/5/7,0.5,2,3,1489.54,12 ,0.00,1613.10,2017-08-11,,pdu1527032052,C,20
21,1000,身份证认证|手机认证,649.6666666666666,300.0,0.18000000000000002,1,0次流标，0次撤标，0次失败,无,1949.00,无,14天15时09分,2017/4/22,64419681,1886.37,无,男,1100.00,1886.37,0.0,3,0,0,5%,2016/9/6,0.5,3,3,1475.5800000000002,6 ,0.00,1886.37,2017-08-11,,pdu4173228423,C,20
27,4692,身份证认证|手机认证,3453.1428571428573,265.7142857142857,0.23285714285714285,0,0次流标，0次撤标，0次失败,无,24172.00,无,14天20时03分,2016/2/26,64451286,10533.07,无,女,4947.00,12423.49,1.0,32,7,0,0%,2016/2/26,0.5,7,39,7861.209999999999,12 ,0.00,10533.07,2017-08-11,,pdu4418555101,C,20
29,7000,学历认证|身份证认证|手机认证,0,0,0,0,0次流标，1次撤标，0次失败,南通职业大学,0.00,专科,2017/8/7,,63524493,,普通,男,0.00,0.00,,0,0,0,25%,2017/8/6,0,0,0,,6 ,0.00,0.00,2017-08-11,,pdu1848188516,AA,11
32,3074,身份证认证|手机认证|人行征信认证,1381.0,324.0,0.2,5,1次流标，0次撤标，0次失败,无,6905.00,无,14天14时20分,2017/2/8,64412064,4198.54,无,女,3000.00,4357.54,0.0,17,0,0,8%,2016/9/22,0.5,5,17,3272.5199999999995,12 ,0.00,4198.54,2017-08-11,,pdu4207146101,B,18
41,3038,身份证认证|手机认证,3434.6,342.0,0.19199999999999998,1,0次流标，0次撤标，0次失败,无,43571.00,无,14天13时36分,2015/12/8,64404030,13924.29,无,男,4977.00,17313.94,0.0,105,0,0,0%,2015/12/8,0.5,13,105,10160.92,12 ,0.00,13924.29,2017-08-11,,pdu4174240010,C,20
25,12000,,0,0,0,64,,无,,无,2017/8/10,,64031383,,无,男,,,,,,,100%,2017/7/4,1,,,,6 ,,,2017-08-11,,pdu1807584835,C,20
21,2095,身份证认证|手机认证,875.0,180.0,0.09,13,0次流标，0次撤标，0次失败,无,875.00,无,19天19时23分,2016/5/5,64448292,,无,女,875.00,507.84,,6,0,0,44%,2015/11/4,0.5,1,6,,6 ,0.00,0.00,2017-08-11,,pdu44761232,C,20
26,6500,学历认证|身份证认证|手机认证,1890.0,8.4,0.1248,14,0次流标，0次撤标，0次失败,厦门华夏职业学院,22500.00,专科,19天22时28分,2017/4/1,64457852,2100.0,普通,男,2100.00,2154.10,3.0,23,2,0,23%,2016/12/28,0.5,13,25,,6 ,0.00,2114.70,2017-08-11,,pdu3034731766,D,22
36,3589,身份证认证|手机认证,1719.6666666666667,150.0,0.16333333333333333,4,0次流标，0次撤标，0次失败,无,5159.00,无,19天08时51分,2017/3/8,64340440,3040.56,无,女,2664.00,3683.80,6.0,3,3,0,6%,2017/3/8,0.5,3,6,2397.32,6 ,0.00,3040.56,2017-08-11,,pdu6226012001,B,18
29,11500,身份证认证|手机认证,7250.0,360.0,0.175,22,1次流标，3次撤标，0次失败,无,14500.00,无,19天17时24分,2016/10/28,64437964,0.0,无,男,10000.00,11118.00,-18.0,16,0,0,14%,2015/12/5,0.5,2,16,,12 ,0.00,0.00,2017-08-11,,pdu1886400705,D,22
35,3294,身份证认证|手机认证,3449.0,360.0,0.20666666666666667,7,2次流标，0次撤标，0次失败,无,10347.00,无,14天15时07分,2016/11/3,64419454,9782.82,无,男,6703.00,10139.82,-1.0,12,0,0,14%,2016/4/8,0.5,3,12,5426.91,12 ,0.00,9782.82,2017-08-11,,pdu3724354336,C,20
27,3330,学历认证|身份证认证|手机认证,6235.7,324.0,0.19799999999999998,22,0次流标，0次撤标，0次失败,广东科贸职业学院,84120.00,专科,14天13时21分,2015/11/17,64401101,50866.43,普通,男,33501.00,54504.40,0.0,110,0,0,48%,2015/9/2,0.5,15,110,30394.74,12 ,0.00,50866.43,2017-08-11,,pdu56207445,C,20
31,5691,学历认证|身份证认证|手机认证,4568.625,270.0,0.19749999999999998,19,0次流标，0次撤标，0次失败,沈阳师范大学,36549.00,专科,14天17时30分,2016/5/7,64438506,14164.2,成人,女,10060.00,17302.60,,39,0,0,16%,2016/5/7,0.5,8,39,10968.909999999998,6 ,0.00,14164.20,2017-08-11,,pdu3588318345,B,18
34,5500,身份证认证|手机认证,0,0,0,0,0次流标，1次撤标，0次失败,无,0.00,无,2017/8/7,,63371715,,无,女,0.00,0.00,,0,0,0,12%,2017/8/5,0,0,0,,6 ,0.00,0.00,2017-08-11,,pdu1170537712,AA,11
34,3904,身份证认证|手机认证,2674.9,252.0,0.21800000000000003,16,1次流标，0次撤标，0次失败,无,26749.00,无,19天14时35分,2016/6/7,64414675,10616.0,无,男,5250.00,12885.45,-1.0,47,0,0,22%,2016/4/13,0.5,10,47,9773.660000000002,12 ,0.00,10616.00,2017-08-11,,pdu4108807133,D,22
19,986,身份证认证|手机认证,2000.0,180.0,0.11,7,0次流标，0次撤标，0次失败,无,2000.00,无,19天16时10分,2017/5/28,64428639,1122.3,无,女,2000.00,2244.60,1.0,2,1,0,36%,2017/2/20,0.5,1,3,1122.3000000000002,6 ,0.00,1122.30,2017-08-11,,pdu5678537157,B,18
20,2750,身份证认证|手机认证,0,0,0,0,0次流标，1次撤标，0次失败,无,0.00,无,2017/8/6,,62940667,,无,男,0.00,0.00,,0,0,0,16%,2015/12/5,0,0,0,,3 ,0.00,0.00,2017-08-11,,pdu6021611744,AA,10
20,1540,身份证认证|手机认证|人行征信认证,6700.0,360.0,0.22,5,0次流标，0次撤标，0次失败,无,6700.00,无,14天14时46分,2017/5/15,64416186,5643.72,无,女,6700.00,7524.96,0.0,3,0,0,10%,2017/5/15,0.5,1,3,3762.48,6 ,0.00,5643.72,2017-08-11,,pdu3845782651,B,18
19,5500,身份证认证|手机认证,1450.0,104.2,0.12383999999999999,1,0次流标，0次撤标，0次失败,无,7250.00,无,14天13时28分,2017/4/9,64402243,1500.0,无,女,2500.00,4021.20,0.0,11,0,0,1%,2017/3/6,0.5,5,11,1500.0,12 ,0.00,1500.00,2017-08-11,,pdu5180576236,C,20
24,700,身份证认证|手机认证,1500.0,330.0,0.18500000000000003,0,1次流标，0次撤标，1次失败,无,9000.00,无,14天12时45分,2015/12/8,64393476,8377.0,无,女,3000.00,8562.26,,5,9,0,0%,2015/8/11,0.5,6,14,4773.120000000001,12 ,0.00,8377.00,2017-08-11,,pdu41733761,C,20
22,1803,身份证认证|手机认证,1750.0,135.0,0.16,2,0次流标，0次撤标，0次失败,无,3500.00,无,14天17时39分,2017/4/14,64439629,1775.2,无,男,2500.00,3065.03,1.0,4,1,0,3%,2017/1/13,0.5,2,5,1775.2,6 ,0.00,1775.20,2017-08-11,,pdu8343260845,C,20
27,3000,身份证认证|手机认证,1500.0,180.0,0.11,0,1次流标，1次撤标，0次失败,无,1500.00,无,19天15时40分,2017/5/16,64424469,871.74,无,女,1500.00,1743.48,0.0,3,0,0,0%,2017/5/16,0.5,1,3,871.74,12 ,0.00,871.74,2017-08-11,,pdu8261865248,C,20
27,3000,身份证认证|手机认证,2607.714285714286,308.57142857142856,0.18857142857142856,12,0次流标，0次撤标，0次失败,无,18254.00,无,14天17时27分,2016/9/6,64438246,13446.88,无,男,4289.00,13469.21,-3.0,26,0,0,25%,2016/9/6,0.5,7,26,9897.28,12 ,0.00,13446.88,2017-08-11,,pdu2380050171,C,20
28,1100,身份证认证|手机认证,2956.75,157.5,0.19,14,1次流标，1次撤标，0次失败,无,11827.00,无,19天18时25分,2017/6/3,64442661,9784.68,无,女,5000.00,11204.86,0.0,4,0,0,73%,2017/5/4,0.5,4,4,8572.74,6 ,0.00,9784.68,2017-08-11,,pdu4265567044,D,22
23,1169,学历认证|身份证认证|手机认证,2280.0,320.0,0.18666666666666665,14,0次流标，0次撤标，0次失败,江苏海事职业技术学院,20520.00,专科,19天11时15分,2016/9/22,64373791,13304.31,普通,男,3690.00,14691.08,0.0,37,0,0,68%,2016/9/22,0.5,9,37,9475.75,12 ,0.00,13304.31,2017-08-11,,pdu2604573351,B,18
23,3812,身份证认证|手机认证|人行征信认证,3059.8,144.0,0.22800000000000004,6,1次流标，1次撤标，0次失败,无,15299.00,无,14天11时48分,2016/5/19,64381402,6812.68,无,男,5000.00,7695.29,0.0,14,0,0,6%,2016/5/18,0.5,5,14,5383.030000000001,6 ,0.00,6812.68,2017-08-11,,pdu5361153468,C,20
27,1000,学历认证|身份证认证|手机认证,3208.3333333333335,240.0,0.18333333333333335,6,0次流标，0次撤标，0次失败,郑州旅游职业学院,19250.00,专科,14天12时38分,2016/10/19,64392145,11212.5,普通,男,10000.00,11667.66,1.0,8,5,0,35%,2016/10/19,0.5,6,13,8163.42,6 ,0.00,11212.50,2017-08-11,,pdu2748682724,C,20
30,1636,学历认证|身份证认证|手机认证,5000.0,180.0,0.11,28,0次流标，0次撤标，0次失败,安徽外国语学院,5000.00,专科（高职）,14天17时26分,2017/6/28,64438098,3591.12,普通,男,5000.00,5386.68,0.0,2,0,0,91%,2017/1/22,0.5,1,2,3591.12,12 ,0.00,3591.12,2017-08-11,,pdu3308021716,C,20
25,11500,身份证认证|手机认证,0,0,0,0,0次流标，2次撤标，0次失败,无,0.00,无,2017/8/6,,63281677,,无,男,0.00,0.00,,0,0,0,6%,2017/7/3,0,0,0,,6 ,0.00,0.00,2017-08-11,,pdu7585060283,AA,11
32,1910,身份证认证|手机认证,2123.9,324.0,0.19999999999999998,1,1次流标，0次撤标，0次失败,无,25311.00,无,19天22时46分,2016/10/22,64458543,14806.7,无,女,3230.00,16096.43,-11.0,56,0,0,1%,2016/6/22,0.5,12,56,10224.94,12 ,0.00,14806.70,2017-08-11,,pdu5203221173,B,18
25,3457,学历认证|身份证认证|手机认证|人行征信认证,4261.5,360.0,0.21666666666666667,25,0次流标，0次撤标，0次失败,湘潭大学,25569.00,本科,14天08时19分,2016/3/26,64333040,11563.49,普通,男,6000.00,15554.22,1.0,37,6,0,43%,2016/3/26,0.5,6,43,8865.92,12 ,0.00,11563.49,2017-08-11,,pdu0330300378,B,18
